,species,countryCode,decimalLatitude,decimalLongitude,year
1792,Lithobates catesbeianus,KR,35.419917,127.43505,2013.0
1793,Lithobates catesbeianus,KR,35.38845,126.593419,2013.0
1794,Lithobates catesbeianus,KR,35.432069,127.105419,2013.0
1795,Lithobates catesbeianus,KR,36.744672,127.534017,2013.0
1796,Lithobates catesbeianus,KR,35.640639,126.982903,2013.0
1797,Lithobates catesbeianus,KR,37.233186,126.687006,2009.0
1798,Lithobates catesbeianus,KR,35.024853,127.97402,2009.0
1799,Lithobates catesbeianus,KR,35.059361,127.781645,2009.0
1800,Lithobates catesbeianus,KR,35.174814,127.889839,2009.0
1801,Lithobates catesbeianus,KR,35.249172,127.950239,2009.0
1802,Lithobates catesbeianus,KR,35.243314,127.922597,2009.0
1803,Lithobates catesbeianus,KR,35.008228,127.77317,2009.0
1804,Lithobates catesbeianus,KR,36.2825,127.023333,2009.0
1805,Lithobates catesbeianus,KR,36.473611,127.030833,2009.0
1806,Lithobates catesbeianus,KR,36.391389,127.067222,2009.0
1807,Lithobates catesbeianus,KR,35.533269,126.617928,2013.0
1808,Lithobates catesbeianus,KR,35.456953,126.567014,2013.0
1809,Lithobates catesbeianus,KR,36.664786,127.449347,2013.0
1810,Lithobates catesbeianus,KR,36.941078,127.503375,2013.0
1811,Lithobates catesbeianus,KR,35.452419,126.664175,2013.0
1812,Lithobates catesbeianus,KR,35.737144,127.119214,2013.0
1813,Lithobates catesbeianus,KR,35.182164,127.897878,2009.0
1814,Lithobates catesbeianus,KR,35.000547,127.73685,2009.0
1815,Lithobates catesbeianus,KR,35.057408,127.887831,2009.0
1816,Lithobates catesbeianus,KR,35.0774,127.837389,2009.0
1817,Lithobates catesbeianus,KR,35.244786,127.930622,2009.0
1818,Lithobates catesbeianus,KR,35.030469,127.833014,2009.0
1819,Lithobates catesbeianus,KR,35.486642,127.598072,2013.0
1820,Lithobates catesbeianus,KR,33.285194,126.722889,2013.0
1821,Lithobates catesbeianus,KR,36.788225,127.536947,2013.0
1822,Lithobates catesbeianus,KR,35.383303,126.665725,2013.0
1823,Lithobates catesbeianus,KR,35.729744,126.823692,2013.0
1824,Lithobates catesbeianus,KR,35.174239,127.890464,2009.0
1825,Lithobates catesbeianus,KR,36.656622,127.473875,2013.0
1826,Lithobates catesbeianus,KR,36.767342,127.578881,2013.0
1827,Lithobates catesbeianus,KR,37.052533,126.520014,2009.0
1828,Lithobates catesbeianus,KR,35.027597,127.926161,2009.0
1829,Lithobates catesbeianus,KR,35.041444,127.778142,2009.0
1830,Lithobates catesbeianus,KR,35.075136,127.94597,2009.0
1831,Lithobates catesbeianus,KR,35.16245,127.983992,2009.0
1832,Lithobates catesbeianus,KR,35.160489,127.947533,2009.0
1833,Lithobates catesbeianus,KR,34.830083,126.599167,2009.0
1834,Lithobates catesbeianus,KR,34.773333,126.525556,2009.0
1835,Lithobates catesbeianus,KR,35.116139,126.320611,2009.0
1836,Lithobates catesbeianus,KR,35.005639,126.356389,2009.0
1837,Lithobates catesbeianus,KR,35.243861,126.313333,2009.0
1838,Lithobates catesbeianus,KR,35.109167,126.457722,2009.0
1839,Lithobates catesbeianus,KR,35.054806,126.382222,2009.0
1840,Lithobates catesbeianus,KR,35.060111,126.266583,2009.0
1841,Lithobates catesbeianus,KR,35.194806,126.492778,2009.0
1842,Lithobates catesbeianus,KR,35.157917,126.473361,2009.0
1843,Lithobates catesbeianus,KR,35.104889,126.591333,2009.0
1844,Lithobates catesbeianus,KR,36.381611,126.606556,2009.0
1845,Lithobates catesbeianus,KR,37.253194,126.598445,2009.0
1846,Lithobates catesbeianus,KR,34.8504,126.408758,2009.0
1847,Lithobates catesbeianus,KR,36.436969,127.764808,2009.0
1848,Lithobates catesbeianus,KR,36.481556,127.80067,2009.0
1849,Lithobates catesbeianus,KR,36.286833,128.0905,2009.0
1850,Lithobates catesbeianus,KR,36.432889,127.941472,2009.0
1851,Lithobates catesbeianus,KR,36.357028,127.766278,2009.0
1852,Lithobates catesbeianus,KR,35.055917,127.056083,2009.0
1853,Lithobates catesbeianus,KR,34.441658,126.676883,2012.0
1854,Lithobates catesbeianus,KR,33.270694,126.271972,2011.0
1855,Lithobates catesbeianus,KR,37.026689,127.105131,2011.0
1856,Lithobates catesbeianus,KR,36.106861,128.128528,2011.0
1857,Lithobates catesbeianus,KR,35.829444,126.775,2011.0
1858,Lithobates catesbeianus,KR,35.823889,126.845556,2011.0
1859,Lithobates catesbeianus,KR,35.934722,126.858889,2011.0
1860,Lithobates catesbeianus,KR,35.922778,126.758056,2011.0
1861,Lithobates catesbeianus,KR,34.485208,126.925344,2011.0
1862,Lithobates catesbeianus,KR,35.848725,127.069006,2011.0
1863,Lithobates catesbeianus,KR,36.2145,128.110944,2011.0
1864,Lithobates catesbeianus,KR,36.170275,128.534428,2011.0
1865,Lithobates catesbeianus,KR,35.910278,127.161542,2011.0
1866,Lithobates catesbeianus,KR,35.943675,127.101189,2011.0
1867,Lithobates catesbeianus,KR,34.619617,126.976589,2011.0
1868,Lithobates catesbeianus,KR,34.692367,126.817203,2011.0
1869,Lithobates catesbeianus,KR,36.008486,129.179069,2011.0
1870,Lithobates catesbeianus,KR,36.431944,128.9625,2010.0
1871,Lithobates catesbeianus,KR,36.3135,128.600028,2010.0
1872,Lithobates catesbeianus,KR,36.241806,127.398944,2010.0
1873,Lithobates catesbeianus,KR,36.064975,126.855886,2010.0
1874,Lithobates catesbeianus,KR,36.052731,126.819397,2010.0
1875,Lithobates catesbeianus,KR,36.047544,126.752558,2010.0
1876,Lithobates catesbeianus,KR,36.207472,126.784522,2010.0
1877,Lithobates catesbeianus,KR,36.229122,126.841958,2010.0
1878,Lithobates catesbeianus,KR,36.050008,126.745556,2010.0
1879,Lithobates catesbeianus,KR,36.127247,126.634147,2010.0
1880,Lithobates catesbeianus,KR,36.162731,126.562011,2010.0
1881,Lithobates catesbeianus,KR,35.040508,128.420343,2010.0
1882,Lithobates catesbeianus,KR,35.479408,126.714706,2013.0
1883,Lithobates catesbeianus,KR,35.644258,126.746597,2013.0
1884,Lithobates catesbeianus,KR,35.406181,126.434592,2013.0
1885,Lithobates catesbeianus,KR,35.015664,127.988995,2009.0
1886,Lithobates catesbeianus,KR,35.066014,127.86727,2009.0
1887,Lithobates catesbeianus,KR,35.057236,127.820381,2009.0
1888,Lithobates catesbeianus,KR,35.172836,127.936761,2009.0
1889,Lithobates catesbeianus,KR,36.423333,127.158611,2009.0
1890,Lithobates catesbeianus,KR,34.966972,126.700417,2009.0
1891,Lithobates catesbeianus,KR,34.937639,126.582889,2009.0
1892,Lithobates catesbeianus,KR,34.964,126.577861,2009.0
1893,Lithobates catesbeianus,KR,35.039389,126.356917,2009.0
1894,Lithobates catesbeianus,KR,35.112111,126.449556,2009.0
1895,Lithobates catesbeianus,KR,35.047389,126.387945,2009.0
1896,Lithobates catesbeianus,KR,35.065917,126.269806,2009.0
1897,Lithobates catesbeianus,KR,36.47525,126.499361,2009.0
1898,Lithobates catesbeianus,KR,36.405722,126.521528,2009.0
1899,Lithobates catesbeianus,KR,34.951219,126.398242,2009.0
1900,Lithobates catesbeianus,KR,36.424942,127.811839,2009.0
1901,Lithobates catesbeianus,KR,36.388889,127.856583,2009.0
1902,Lithobates catesbeianus,KR,36.414917,127.855556,2009.0
1903,Lithobates catesbeianus,KR,36.336583,127.768325,2009.0
1904,Lithobates catesbeianus,KR,35.974256,129.029681,2012.0
1905,Lithobates catesbeianus,KR,35.9325,128.1925,2012.0
1906,Lithobates catesbeianus,KR,34.497894,126.498436,2012.0
1907,Lithobates catesbeianus,KR,34.564492,126.090506,2012.0
1908,Lithobates catesbeianus,KR,35.786111,126.802222,2011.0
1909,Lithobates catesbeianus,KR,35.864167,126.862222,2011.0
1910,Lithobates catesbeianus,KR,35.77,126.738611,2011.0
1911,Lithobates catesbeianus,KR,35.975,126.845,2011.0
1912,Lithobates catesbeianus,KR,35.935,126.703611,2011.0
1913,Lithobates catesbeianus,KR,35.816936,127.061728,2011.0
1914,Lithobates catesbeianus,KR,33.278708,126.247878,2011.0
1915,Lithobates catesbeianus,KR,34.632892,127.273392,2011.0
1916,Lithobates catesbeianus,KR,35.957936,127.162253,2011.0
1917,Lithobates catesbeianus,KR,35.949047,127.090642,2011.0
1918,Lithobates catesbeianus,KR,35.905925,126.923828,2011.0
1919,Lithobates catesbeianus,KR,35.938953,126.928839,2011.0
1920,Lithobates catesbeianus,KR,36.297108,128.532525,2010.0
1921,Lithobates catesbeianus,KR,36.386389,128.411667,2010.0
1922,Lithobates catesbeianus,KR,36.061733,126.794456,2010.0
1923,Lithobates catesbeianus,KR,36.121553,126.864081,2010.0
1924,Lithobates catesbeianus,KR,36.102017,126.727089,2010.0
1925,Lithobates catesbeianus,KR,36.141581,126.744847,2010.0
1926,Lithobates catesbeianus,KR,35.246975,127.920114,2009.0
1927,Lithobates catesbeianus,KR,35.008981,127.814011,2009.0
1928,Lithobates catesbeianus,KR,35.109406,127.880431,2009.0
1929,Lithobates catesbeianus,KR,35.162725,127.984995,2009.0
1930,Lithobates catesbeianus,KR,35.168806,127.949956,2009.0
1931,Lithobates catesbeianus,KR,36.448889,127.02,2009.0
1932,Lithobates catesbeianus,KR,34.902722,126.591111,2009.0
1933,Lithobates catesbeianus,KR,35.108583,126.45775,2009.0
1934,Lithobates catesbeianus,KR,35.058889,126.396917,2009.0
1935,Lithobates catesbeianus,KR,35.230083,126.428917,2009.0
1936,Lithobates catesbeianus,KR,35.230889,126.462583,2009.0
1937,Lithobates catesbeianus,KR,35.06325,126.352611,2009.0
1938,Lithobates catesbeianus,KR,35.161722,126.392528,2009.0
1939,Lithobates catesbeianus,KR,35.228278,126.596417,2009.0
1940,Lithobates catesbeianus,KR,35.084722,126.686167,2009.0
1941,Lithobates catesbeianus,KR,34.839403,126.466253,2009.0
1942,Lithobates catesbeianus,KR,34.906975,126.289128,2009.0
1943,Lithobates catesbeianus,KR,34.835792,126.349431,2009.0
1944,Lithobates catesbeianus,KR,36.289194,128.07475,2009.0
1945,Lithobates catesbeianus,KR,36.270722,128.115694,2009.0
1946,Lithobates catesbeianus,KR,36.251347,127.776056,2009.0
1947,Lithobates catesbeianus,KR,36.26475,127.933083,2009.0
1948,Lithobates catesbeianus,KR,36.318275,127.984942,2009.0
1949,Lithobates catesbeianus,KR,34.893778,126.969778,2009.0
1950,Lithobates catesbeianus,KR,35.951742,128.942567,2012.0
1951,Lithobates catesbeianus,KR,35.943694,129.107983,2012.0
1952,Lithobates catesbeianus,KR,35.962933,128.985794,2012.0
1953,Lithobates catesbeianus,KR,34.368,126.5908,2012.0
1954,Lithobates catesbeianus,KR,34.588028,126.100664,2012.0
1955,Lithobates catesbeianus,KR,36.145861,128.337278,2011.0
1956,Lithobates catesbeianus,KR,36.206583,128.151111,2011.0
1957,Lithobates catesbeianus,KR,36.230778,128.157472,2011.0
1958,Lithobates catesbeianus,KR,35.953889,126.844167,2011.0
1959,Lithobates catesbeianus,KR,35.915,126.74,2011.0
1960,Lithobates catesbeianus,KR,35.935278,126.651667,2011.0
1961,Lithobates catesbeianus,KR,35.946944,126.729167,2011.0
1962,Lithobates catesbeianus,KR,36.119739,128.061264,2011.0
1963,Lithobates catesbeianus,KR,35.809944,126.901831,2011.0
1964,Lithobates catesbeianus,KR,35.921581,126.942042,2011.0
1965,Lithobates catesbeianus,KR,36.112422,129.161631,2011.0
1966,Lithobates catesbeianus,KR,36.258536,128.484281,2010.0
1967,Lithobates catesbeianus,KR,36.381389,128.388889,2010.0
1968,Lithobates catesbeianus,KR,36.071836,126.757778,2010.0
1969,Lithobates catesbeianus,KR,36.185833,126.863744,2010.0
1970,Lithobates catesbeianus,KR,36.024728,126.696806,2010.0
1971,Lithobates catesbeianus,KR,36.077017,126.658853,2010.0
1972,Lithobates catesbeianus,KR,36.095028,126.745431,2010.0
1973,Lithobates catesbeianus,KR,36.115056,126.690003,2010.0
1974,Lithobates catesbeianus,KR,36.040189,126.551067,2010.0
1975,Lithobates catesbeianus,KR,36.126325,126.698242,2010.0
1976,Lithobates catesbeianus,KR,36.198558,126.566814,2010.0
1977,Lithobates catesbeianus,KR,35.156075,128.314283,2010.0
1978,Lithobates catesbeianus,KR,34.809747,127.633806,2010.0
1979,Lithobates catesbeianus,KR,34.986389,127.609208,2010.0
1980,Lithobates catesbeianus,KR,34.877564,127.450961,2010.0
1981,Lithobates catesbeianus,KR,34.78375,127.232631,2010.0
1982,Lithobates catesbeianus,KR,34.762186,127.1409,2010.0
1983,Lithobates catesbeianus,KR,35.210408,127.88542,2009.0
1984,Lithobates catesbeianus,KR,35.033786,127.756011,2009.0
1985,Lithobates catesbeianus,KR,35.146644,127.971195,2009.0
1986,Lithobates catesbeianus,KR,35.168969,127.95012,2009.0
1987,Lithobates catesbeianus,KR,36.362222,127.151945,2009.0
1988,Lithobates catesbeianus,KR,34.990778,126.525472,2009.0
1989,Lithobates catesbeianus,KR,35.115028,126.284639,2009.0
1990,Lithobates catesbeianus,KR,35.204861,126.331889,2009.0
1991,Lithobates catesbeianus,KR,35.206028,126.358861,2009.0
1992,Lithobates catesbeianus,KR,35.116861,126.434111,2009.0
1993,Lithobates catesbeianus,KR,35.062167,126.391056,2009.0
1994,Lithobates catesbeianus,KR,35.070639,126.485583,2009.0
1995,Lithobates catesbeianus,KR,35.012694,126.421361,2009.0
1996,Lithobates catesbeianus,KR,35.017639,126.473833,2009.0
1997,Lithobates catesbeianus,KR,36.462083,126.62025,2009.0
1998,Lithobates catesbeianus,KR,36.437444,127.278028,2009.0
1999,Lithobates catesbeianus,KR,35.025194,126.641528,2009.0
2000,Lithobates catesbeianus,KR,35.206722,126.699111,2009.0
2001,Lithobates catesbeianus,KR,35.090861,126.837333,2009.0
2002,Lithobates catesbeianus,KR,34.859017,126.308786,2009.0
2003,Lithobates catesbeianus,KR,34.871425,126.306017,2009.0
2004,Lithobates catesbeianus,KR,35.065581,127.135953,2009.0
2005,Lithobates catesbeianus,KR,36.351542,128.008722,2009.0
2006,Lithobates catesbeianus,KR,36.421972,127.981528,2009.0
2007,Lithobates catesbeianus,KR,34.950531,126.961531,2009.0
2008,Lithobates catesbeianus,KR,35.946719,128.964722,2012.0
2009,Lithobates catesbeianus,KR,34.415717,126.544042,2012.0
2010,Lithobates catesbeianus,KR,34.496511,126.483286,2012.0
2011,Lithobates catesbeianus,KR,34.743333,126.140536,2012.0
2012,Lithobates catesbeianus,KR,36.148556,128.303667,2011.0
2013,Lithobates catesbeianus,KR,35.8125,126.783056,2011.0
2014,Lithobates catesbeianus,KR,35.760278,126.760556,2011.0
2015,Lithobates catesbeianus,KR,35.776111,126.6325,2011.0
2016,Lithobates catesbeianus,KR,35.768056,126.689722,2011.0
2017,Lithobates catesbeianus,KR,35.938611,126.769167,2011.0
2018,Lithobates catesbeianus,KR,35.971111,126.766944,2011.0
2019,Lithobates catesbeianus,KR,35.896389,126.628611,2011.0
2020,Lithobates catesbeianus,KR,35.804561,127.096658,2011.0
2021,Lithobates catesbeianus,KR,35.779369,127.068047,2011.0
2022,Lithobates catesbeianus,KR,36.154222,128.007528,2011.0
2023,Lithobates catesbeianus,KR,33.317667,126.183778,2011.0
2024,Lithobates catesbeianus,KR,35.994328,127.062142,2011.0
2025,Lithobates catesbeianus,KR,35.902939,126.976694,2011.0
2026,Lithobates catesbeianus,KR,34.658014,126.786572,2011.0
2027,Lithobates catesbeianus,KR,34.726747,126.761572,2011.0
2028,Lithobates catesbeianus,KR,36.30635,128.615406,2010.0
2029,Lithobates catesbeianus,KR,36.405742,128.451025,2010.0
2030,Lithobates catesbeianus,KR,36.065056,127.399833,2010.0
2031,Lithobates catesbeianus,KR,36.232125,127.184153,2010.0
2032,Lithobates catesbeianus,KR,36.216365,127.068832,2010.0
2033,Lithobates catesbeianus,KR,36.120519,126.837778,2010.0
2034,Lithobates catesbeianus,KR,36.183017,126.827764,2010.0
2035,Lithobates catesbeianus,KR,36.038242,126.545222,2010.0
2036,Lithobates catesbeianus,KR,36.158267,126.690392,2010.0
2037,Lithobates catesbeianus,KR,35.025114,127.988195,2009.0
2038,Lithobates catesbeianus,KR,35.039414,127.91225,2009.0
2039,Lithobates catesbeianus,KR,35.246936,127.920331,2009.0
2040,Lithobates catesbeianus,KR,35.015011,127.762414,2009.0
2041,Lithobates catesbeianus,KR,36.452222,127.085833,2009.0
2042,Lithobates catesbeianus,KR,34.927056,126.681806,2009.0
2043,Lithobates catesbeianus,KR,34.799333,126.531167,2009.0
2044,Lithobates catesbeianus,KR,35.005833,126.361028,2009.0
2045,Lithobates catesbeianus,KR,35.240306,126.315695,2009.0
2046,Lithobates catesbeianus,KR,35.070111,126.485306,2009.0
2047,Lithobates catesbeianus,KR,35.165167,126.464722,2009.0
2048,Lithobates catesbeianus,KR,35.232167,126.505945,2009.0
2049,Lithobates catesbeianus,KR,35.094417,126.619445,2009.0
2050,Lithobates catesbeianus,KR,36.479389,126.380611,2009.0
2051,Lithobates catesbeianus,KR,36.322778,126.581445,2009.0
2052,Lithobates catesbeianus,KR,36.468472,127.514,2009.0
2053,Lithobates catesbeianus,KR,36.286639,126.849778,2009.0
2054,Lithobates catesbeianus,KR,35.067306,126.691056,2009.0
2055,Lithobates catesbeianus,KR,34.854322,126.273531,2009.0
2056,Lithobates catesbeianus,KR,34.846458,126.425172,2009.0
2057,Lithobates catesbeianus,KR,36.387722,127.960306,2009.0
2058,Lithobates catesbeianus,KR,34.993111,126.92025,2009.0
2059,Lithobates catesbeianus,KR,35.06305,126.889447,2009.0
2060,Lithobates catesbeianus,KR,35.996481,128.996756,2012.0
2061,Lithobates catesbeianus,KR,35.866953,128.979222,2012.0
2062,Lithobates catesbeianus,KR,34.411586,126.537339,2012.0
2063,Lithobates catesbeianus,KR,33.258556,126.278667,2011.0
2064,Lithobates catesbeianus,KR,33.210778,126.263361,2011.0
2065,Lithobates catesbeianus,KR,36.220389,128.261889,2011.0
2066,Lithobates catesbeianus,KR,36.138417,128.352556,2011.0
2067,Lithobates catesbeianus,KR,35.841389,126.775278,2011.0
2068,Lithobates catesbeianus,KR,35.858333,126.768056,2011.0
2069,Lithobates catesbeianus,KR,35.789722,126.626944,2011.0
2070,Lithobates catesbeianus,KR,35.934167,126.703611,2011.0
2071,Lithobates catesbeianus,KR,35.951944,126.703611,2011.0
2072,Lithobates catesbeianus,KR,35.843039,127.084025,2011.0
2073,Lithobates catesbeianus,KR,33.294056,126.233333,2011.0
2074,Lithobates catesbeianus,KR,33.351722,126.196889,2011.0
2075,Lithobates catesbeianus,KR,34.590361,127.353642,2011.0
2076,Lithobates catesbeianus,KR,35.910444,127.032322,2011.0
2077,Lithobates catesbeianus,KR,35.790647,126.976425,2011.0
2078,Lithobates catesbeianus,KR,34.502808,126.904986,2011.0
2079,Lithobates catesbeianus,KR,34.60715,126.894764,2011.0
2080,Lithobates catesbeianus,KR,34.59545,126.799797,2011.0
2081,Lithobates catesbeianus,KR,34.638767,126.900056,2011.0
2082,Lithobates catesbeianus,KR,34.720189,126.810261,2011.0
2083,Lithobates catesbeianus,KR,36.226217,128.412317,2011.0
2084,Lithobates catesbeianus,KR,36.423611,128.8875,2010.0
2085,Lithobates catesbeianus,KR,36.317553,128.514292,2010.0
2086,Lithobates catesbeianus,KR,36.348667,128.552039,2010.0
2087,Lithobates catesbeianus,KR,36.359333,128.389556,2010.0
2088,Lithobates catesbeianus,KR,36.007511,127.131656,2010.0
2089,Lithobates catesbeianus,KR,36.091164,126.922067,2010.0
2090,Lithobates catesbeianus,KR,36.040286,126.771542,2010.0
2091,Lithobates catesbeianus,KR,36.061886,126.849275,2010.0
2092,Lithobates catesbeianus,KR,36.195355,126.98539,2010.0
2093,Lithobates catesbeianus,KR,36.1473,126.807078,2010.0
2094,Lithobates catesbeianus,KR,36.147786,126.799319,2010.0
2095,Lithobates catesbeianus,KR,36.208997,126.669489,2010.0
2096,Lithobates catesbeianus,KR,35.160368,128.317828,2010.0
2097,Lithobates catesbeianus,KR,35.204306,126.325945,2009.0
2098,Lithobates catesbeianus,KR,35.141167,126.273639,2009.0
2099,Lithobates catesbeianus,KR,35.137583,126.329722,2009.0
2100,Lithobates catesbeianus,KR,35.000639,126.422778,2009.0
2101,Lithobates catesbeianus,KR,35.233472,126.463445,2009.0
2102,Lithobates catesbeianus,KR,35.058417,126.264556,2009.0
2103,Lithobates catesbeianus,KR,35.138861,126.609445,2009.0
2104,Lithobates catesbeianus,KR,35.052361,126.503278,2009.0
2105,Lithobates catesbeianus,KR,35.070778,126.61375,2009.0
2106,Lithobates catesbeianus,KR,35.005778,126.550695,2009.0
2107,Lithobates catesbeianus,KR,36.489278,127.255306,2009.0
2108,Lithobates catesbeianus,KR,36.268389,126.621,2009.0
2109,Lithobates catesbeianus,KR,36.372306,126.531917,2009.0
2110,Lithobates catesbeianus,KR,36.485306,127.514056,2009.0
2111,Lithobates catesbeianus,KR,35.085833,126.820222,2009.0
2112,Lithobates catesbeianus,KR,35.157417,126.694528,2009.0
2113,Lithobates catesbeianus,KR,34.901144,126.403564,2009.0
2114,Lithobates catesbeianus,KR,34.903756,126.335208,2009.0
2115,Lithobates catesbeianus,KR,35.224306,127.240306,2009.0
2116,Lithobates catesbeianus,KR,36.340478,127.779528,2009.0
2117,Lithobates catesbeianus,KR,36.313083,127.793945,2009.0
2118,Lithobates catesbeianus,KR,36.255917,127.858667,2009.0
2119,Lithobates catesbeianus,KR,35.01025,126.969111,2009.0
2120,Lithobates catesbeianus,KR,35.906594,128.896967,2012.0
2121,Lithobates catesbeianus,KR,34.577615,126.045322,2012.0
2122,Lithobates catesbeianus,KR,36.208944,128.301333,2011.0
2123,Lithobates catesbeianus,KR,36.225444,128.205139,2011.0
2124,Lithobates catesbeianus,KR,35.763611,126.715,2011.0
2125,Lithobates catesbeianus,KR,35.889722,126.855,2011.0
2126,Lithobates catesbeianus,KR,35.901944,126.769444,2011.0
2127,Lithobates catesbeianus,KR,35.939167,126.802222,2011.0
2128,Lithobates catesbeianus,KR,35.825381,127.078119,2011.0
2129,Lithobates catesbeianus,KR,33.325167,126.194556,2011.0
2130,Lithobates catesbeianus,KR,36.163075,128.511392,2011.0
2131,Lithobates catesbeianus,KR,35.930331,126.980472,2011.0
2132,Lithobates catesbeianus,KR,34.511367,127.117908,2011.0
2133,Lithobates catesbeianus,KR,34.664028,127.051592,2011.0
2134,Lithobates catesbeianus,KR,34.695578,126.942961,2011.0
2135,Lithobates catesbeianus,KR,36.033981,129.032494,2011.0
2136,Lithobates catesbeianus,KR,36.23895,128.454611,2011.0
2137,Lithobates catesbeianus,KR,36.297464,128.532706,2010.0
2138,Lithobates catesbeianus,KR,36.452525,128.687096,2010.0
2139,Lithobates catesbeianus,KR,36.476114,128.634616,2010.0
2140,Lithobates catesbeianus,KR,36.328714,128.494903,2010.0
2141,Lithobates catesbeianus,KR,36.020908,127.142931,2010.0
2142,Lithobates catesbeianus,KR,36.038258,126.758761,2010.0
2143,Lithobates catesbeianus,KR,36.033117,126.740508,2010.0
2144,Lithobates catesbeianus,KR,35.136386,128.118257,2010.0
2145,Lithobates catesbeianus,KR,34.819497,127.255533,2010.0
2146,Lithobates catesbeianus,KR,34.910236,127.462186,2010.0
2147,Lithobates catesbeianus,KR,34.799325,127.023936,2010.0
2148,Lithobates catesbeianus,KR,35.211367,127.965589,2009.0
2149,Lithobates catesbeianus,KR,36.274167,127.015278,2009.0
2150,Lithobates catesbeianus,KR,36.306111,127.033611,2009.0
2151,Lithobates catesbeianus,KR,34.838917,126.696695,2009.0
2152,Lithobates catesbeianus,KR,34.974167,126.6025,2009.0
2153,Lithobates catesbeianus,KR,35.092028,126.258028,2009.0
2154,Lithobates catesbeianus,KR,35.2345,126.35225,2009.0
2155,Lithobates catesbeianus,KR,35.181861,126.361528,2009.0
2156,Lithobates catesbeianus,KR,35.132,126.304472,2009.0
2157,Lithobates catesbeianus,KR,35.112167,126.436972,2009.0
2158,Lithobates catesbeianus,KR,35.033222,126.450278,2009.0
2159,Lithobates catesbeianus,KR,35.116806,126.334917,2009.0
2160,Lithobates catesbeianus,KR,35.174,126.42425,2009.0
2161,Lithobates catesbeianus,KR,36.282361,127.632556,2009.0
2162,Lithobates catesbeianus,KR,36.339444,127.587972,2009.0
2163,Lithobates catesbeianus,KR,37.270028,126.572722,2009.0
2164,Lithobates catesbeianus,KR,35.226361,126.801333,2009.0
2165,Lithobates catesbeianus,KR,35.042639,126.659945,2009.0
2166,Lithobates catesbeianus,KR,34.862208,126.441103,2009.0
2167,Lithobates catesbeianus,KR,34.889492,126.314147,2009.0
2168,Lithobates catesbeianus,KR,34.845681,126.265336,2009.0
2169,Lithobates catesbeianus,KR,34.801269,126.499167,2009.0
2170,Lithobates catesbeianus,KR,34.969247,126.401756,2009.0
2171,Lithobates catesbeianus,KR,34.922614,126.424478,2009.0
2172,Lithobates catesbeianus,KR,36.397583,127.806889,2009.0
2173,Lithobates catesbeianus,KR,35.065028,127.136278,2009.0
2174,Lithobates catesbeianus,KR,36.283825,127.801758,2009.0
2175,Lithobates catesbeianus,KR,36.360944,127.921333,2009.0
2176,Lithobates catesbeianus,KR,34.649278,126.133692,2012.0
2177,Lithobates catesbeianus,KR,35.852731,128.849586,2012.0
2178,Lithobates catesbeianus,KR,33.248833,126.319583,2011.0
2179,Lithobates catesbeianus,KR,36.060861,128.355667,2011.0
2180,Lithobates catesbeianus,KR,36.245667,128.282472,2011.0
2181,Lithobates catesbeianus,KR,36.200028,128.146583,2011.0
2182,Lithobates catesbeianus,KR,36.147833,128.192222,2011.0
2183,Lithobates catesbeianus,KR,35.831389,126.744444,2011.0
2184,Lithobates catesbeianus,KR,35.985278,126.775833,2011.0
2185,Lithobates catesbeianus,KR,35.951667,126.703611,2011.0
2186,Lithobates catesbeianus,KR,35.932247,126.622067,2011.0
2187,Lithobates catesbeianus,KR,35.897167,127.064528,2011.0
2188,Lithobates catesbeianus,KR,35.961431,127.069153,2011.0
2189,Lithobates catesbeianus,KR,35.90395,126.891744,2011.0
2190,Lithobates catesbeianus,KR,34.640642,127.245481,2011.0
2191,Lithobates catesbeianus,KR,34.503533,126.943261,2011.0
2192,Lithobates catesbeianus,KR,34.614969,126.936819,2011.0
2193,Lithobates catesbeianus,KR,34.637411,126.858206,2011.0
2194,Lithobates catesbeianus,KR,34.725147,126.868969,2011.0
2195,Lithobates catesbeianus,KR,36.155519,128.470931,2011.0
2196,Lithobates catesbeianus,KR,36.354167,128.768056,2010.0
2197,Lithobates catesbeianus,KR,36.428139,128.428278,2010.0
2198,Lithobates catesbeianus,KR,36.098972,127.006867,2010.0
2199,Lithobates catesbeianus,KR,36.246919,127.189678,2010.0
2200,Lithobates catesbeianus,KR,36.24615,127.062319,2010.0
2201,Lithobates catesbeianus,KR,36.142381,126.659397,2010.0
2202,Lithobates catesbeianus,KR,36.186097,126.722306,2010.0
2203,Lithobates catesbeianus,KR,36.172856,126.590928,2010.0
2204,Lithobates catesbeianus,KR,35.055903,128.052856,2010.0
2205,Lithobates catesbeianus,KR,34.739681,127.635969,2010.0
2206,Lithobates catesbeianus,KR,34.783686,127.232631,2010.0
2207,Lithobates catesbeianus,KR,34.780389,127.093058,2010.0
2208,Lithobates catesbeianus,KR,35.178794,127.636664,2009.0
2209,Lithobates catesbeianus,KR,35.058247,127.880578,2009.0
2210,Lithobates catesbeianus,KR,35.020978,127.845958,2009.0
2211,Lithobates catesbeianus,KR,36.308611,127.238611,2009.0
2212,Lithobates catesbeianus,KR,35.208028,126.327083,2009.0
2213,Lithobates catesbeianus,KR,35.206944,126.363917,2009.0
2214,Lithobates catesbeianus,KR,35.112167,126.4395,2009.0
